molregno,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,activity_comment,full_mwt,alogp,hba,hbd,rtb,psa,assay_type,assay_description
2939797,COCC=Cc1cccc([C@@H](NC(=O)OCc2ccccc2)C(=O)Nc2cccc(CN)c2)c1,IC50,56862.0,nM,4.25,,459.55,4.41,5.0,3.0,10.0,102.68,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940655,Cn1cc(-c2cccc([C@@H](NC(=O)OCc3ccccc3)C(=O)Nc3cccc(CN)c3)c2)ccc1=O,IC50,99500.0,nM,,Falls Outside The Dose Series,496.57,4.12,6.0,3.0,8.0,115.45,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2941408,NCc1cc(NS(=O)(=O)c2ccc(Oc3ccccc3Cl)cc2)ccc1Cl,IC50,99500.0,nM,,Falls Outside The Dose Series,423.32,5.05,4.0,2.0,6.0,81.42,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940431,O=C(Nc1cc(Cl)cc(C(=O)Nc2nccc([C@H]3CCCCN3)n2)c1)OCc1ccccc1,IC50,99500.0,nM,,Falls Outside The Dose Series,465.94,4.95,6.0,3.0,6.0,105.24,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2941070,NCc1cccc(NC(=O)[C@@H](NC(=O)OCc2ccccc2)c2cccc(-c3cncnc3)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,467.53,4.21,6.0,3.0,8.0,119.23,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940853,CN(C)CCC(=O)N1CCC([C@@H](NC(=O)OCc2ccccc2)C(=O)Nc2cccc(CN)c2)CC1,IC50,99500.0,nM,,Falls Outside The Dose Series,495.62,2.57,6.0,3.0,10.0,117.0,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940322,NCc1cccc(CNC(=O)[C@H]2[C@H]3CCCCC[C@H]3[C@H]2NC(=O)OCc2ccccc2)c1,IC50,14360.0,nM,4.84,,435.57,3.88,4.0,3.0,7.0,93.45,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2939625,C[C@H]1CCC[C@H](C(=O)Nc2cccc(CN)c2)O1,IC50,99500.0,nM,,Falls Outside The Dose Series,248.33,2.04,3.0,2.0,3.0,64.35,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2941136,CNCc1cc(Cl)cc(C(=O)Nc2cccc(CN)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,303.79,2.77,3.0,3.0,5.0,67.15,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2939785,O=C(N[C@H]1[C@H]2CCCCC[C@H]2[C@H]1C(=O)Nc1cccc(C2CCNCC2)c1)OCc1ccccc1,IC50,17926.0,nM,4.75,,475.63,5.21,4.0,3.0,6.0,79.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940397,COC(=O)c1cc(NC(=O)OCc2ccccc2)cc(C(=O)Nc2cccc(CN)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,433.46,3.93,6.0,3.0,7.0,119.75,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2941522,NCc1cccc(NC(=O)c2cc(Cl)cc(CN3CCOCC3)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,359.86,2.88,4.0,2.0,5.0,67.59,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940008,NCCc1cc(Cl)cc(C(=O)Nc2cccc(CN)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,303.79,2.55,3.0,3.0,5.0,81.14,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940291,Cn1cc(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)cn1,IC50,99500.0,nM,,Falls Outside The Dose Series,384.82,4.07,5.0,2.0,5.0,85.25,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940954,NCc1cccc(NC(=O)c2cc(Cl)cc3[nH]ncc23)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,300.75,2.93,3.0,3.0,3.0,83.8,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2941071,CC(=O)NCc1cccc(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,451.91,4.98,4.0,3.0,7.0,96.53,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940668,CC(F)(F)c1cccc(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)c1,IC50,99500.0,nM,,Falls Outside The Dose Series,444.87,6.45,3.0,2.0,6.0,67.43,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2939920,O=C(Nc1cc(Cl)cc(C(=O)Nc2cccc(-c3cc[nH]n3)c2)c1)OCc1ccccc1,IC50,99500.0,nM,,Falls Outside The Dose Series,446.89,5.73,4.0,3.0,6.0,96.11,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
2940977,O=C(Nc1cc(Cl)cc(C(=O)Nc2cccc(Cc3nn[nH]n3)c2)c1)OCc1ccccc1,IC50,22031.0,nM,4.66,,462.9,4.44,6.0,3.0,7.0,121.89,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Weizmann Institute of Science.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.q26g7yebkgwz/v3"
